date,sales,profit,region,state,category,type,caffeination
3/1/2010,81,27,East,FL,Tea,Darjeeling,Regular
3/1/2010,121,47,East,FL,Tea,Green Tea,Regular
3/1/2010,188,54,East,FL,Espresso,Decaf Espresso,Decaf
3/1/2010,227,17,East,FL,Espresso,Caffe Mocha,Regular
3/1/2010,214,74,East,FL,Coffee,Decaf Irish Cream,Decaf
3/1/2010,210,67,East,FL,Coffee,Columbian,Regular
3/1/2010,112,35,East,FL,Herbal Tea,Chamomile,Decaf
3/1/2010,120,12,East,FL,Herbal Tea,Lemon,Decaf
3/1/2010,155,40,East,FL,Herbal Tea,Mint,Decaf
3/1/2010,79,28,East,MA,Tea,Darjeeling,Regular
3/1/2010,53,15,East,MA,Tea,Green Tea,Regular
3/1/2010,325,94,East,MA,Espresso,Regular Espresso,Regular
3/1/2010,125,4,East,MA,Espresso,Caffe Mocha,Regular
3/1/2010,492,366,East,MA,Coffee,Columbian,Regular
3/1/2010,129,16,East,MA,Herbal Tea,Lemon,Decaf
3/1/2010,45,11,East,NH,Tea,Darjeeling,Regular
3/1/2010,43,32,East,NH,Tea,Green Tea,Regular
3/1/2010,75,4,East,NH,Espresso,Regular Espresso,Regular
3/1/2010,107,7,East,NH,Espresso,Caffe Mocha,Regular
3/1/2010,107,29,East,NH,Coffee,Amaretto,Regular
3/1/2010,119,26,East,NH,Coffee,Columbian,Regular
3/1/2010,75,3,East,NH,Herbal Tea,Lemon,Decaf
3/1/2010,234,102,East,NY,Tea,Darjeeling,Regular
3/1/2010,213,91,East,NY,Tea,Earl Grey,Regular
3/1/2010,198,83,East,NY,Tea,Green Tea,Regular
3/1/2010,63,208,East,NY,Espresso,Caffe Mocha,Regular
3/1/2010,523,194,East,NY,Espresso,Regular Espresso,Regular
3/1/2010,675,259,East,NY,Coffee,Columbian,Regular
3/1/2010,513,141,East,NY,Herbal Tea,Lemon,Decaf
3/1/2010,182,119,East,NY,Herbal Tea,Mint,Decaf
3/1/2010,150,1,South,LA,Espresso,Caffe Latte,Regular
3/1/2010,167,63,South,LA,Espresso,Caffe Mocha,Regular
3/1/2010,129,38,South,LA,Espresso,Decaf Espresso,Decaf
3/1/2010,110,34,South,LA,Herbal Tea,Chamomile,Decaf
3/1/2010,189,39,South,LA,Herbal Tea,Lemon,Decaf
3/1/2010,121,47,South,LA,Coffee,Decaf Irish Cream,Decaf
3/1/2010,82,29,South,LA,Coffee,Columbian,Regular
3/1/2010,75,3,South,NM,Espresso,Caffe Latte,Regular
3/1/2010,107,7,South,NM,Espresso,Caffe Mocha,Regular
3/1/2010,85,11,South,NM,Espresso,Decaf Espresso,Decaf
3/1/2010,45,10,South,NM,Herbal Tea,Chamomile,Decaf
3/1/2010,63,5,South,NM,Herbal Tea,Lemon,Decaf
3/1/2010,106,33,South,NM,Coffee,Decaf Irish Cream,Decaf
3/1/2010,119,26,South,NM,Coffee,Columbian,Regular
3/1/2010,214,74,South,OK,Espresso,Caffe Latte,Regular
3/1/2010,53,15,South,OK,Espresso,Caffe Mocha,Regular
3/1/2010,210,68,South,OK,Espresso,Decaf Espresso,Decaf
3/1/2010,120,13,South,OK,Herbal Tea,Chamomile,Decaf
3/1/2010,227,17,South,OK,Herbal Tea,Lemon,Decaf
3/1/2010,79,27,South,OK,Coffee,Decaf Irish Cream,Decaf
3/1/2010,98,29,South,OK,Coffee,Columbian,Regular
3/1/2010,180,54,South,TX,Espresso,Caffe Latte,Regular
3/1/2010,213,91,South,TX,Espresso,Caffe Mocha,Regular
3/1/2010,198,84,South,TX,Espresso,Decaf Espresso,Decaf
3/1/2010,134,31,South,TX,Herbal Tea,Chamomile,Decaf
3/1/2010,121,35,South,TX,Herbal Tea,Lemon,Decaf
3/1/2010,193,70,South,TX,Coffee,Decaf Irish Cream,Decaf
3/1/2010,467,166,South,TX,Coffee,Columbian,Regular
3/1/2010,118,45,West,UT,Espresso,Caffe Latte,Regular
3/1/2010,110,34,West,UT,Espresso,Caffe Mocha,Regular
3/1/2010,121,47,West,UT,Espresso,Decaf Espresso,Decaf
3/1/2010,189,38,West,UT,Coffee,Decaf Irish Cream,Decaf
3/1/2010,107,28,West,UT,Herbal Tea,Chamomile,Decaf
3/1/2010,119,26,West,UT,Herbal Tea,Lemon,Decaf
3/1/2010,106,32,West,UT,Herbal Tea,Mint,Decaf
3/1/2010,107,7,West,UT,Tea,Darjeeling,Regular
3/1/2010,85,10,West,UT,Tea,Earl Grey,Regular
3/1/2010,75,4,West,UT,Tea,Green Tea,Regular
3/1/2010,163,45,West,UT,Coffee,Amaretto,Regular
3/1/2010,124,26,West,UT,Coffee,Columbian,Regular
3/1/2010,478,149,West,CA,Espresso,Caffe Latte,Regular
3/1/2010,298,27,West,CA,Espresso,Caffe Mocha,Regular
3/1/2010,567,211,West,CA,Espresso,Decaf Espresso,Decaf
3/1/2010,127,121,West,CA,Coffee,Decaf Irish Cream,Decaf
3/1/2010,234,101,West,CA,Herbal Tea,Chamomile,Decaf
3/1/2010,467,165,West,CA,Herbal Tea,Lemon,Decaf
3/1/2010,193,69,West,CA,Herbal Tea,Mint,Decaf
3/1/2010,213,91,West,CA,Tea,Darjeeling,Regular
3/1/2010,198,84,West,CA,Tea,Earl Grey,Regular
3/1/2010,180,54,West,CA,Tea,Green Tea,Regular
3/1/2010,125,41,West,CA,Coffee,Amaretto,Regular
3/1/2010,675,259,West,CA,Coffee,Columbian,Regular
3/1/2010,43,31,West,NV,Espresso,Caffe Latte,Regular
3/1/2010,45,10,West,NV,Espresso,Caffe Mocha,Regular
3/1/2010,41,10,West,NV,Espresso,Decaf Espresso,Decaf
3/1/2010,63,6,West,NV,Coffee,Decaf Irish Cream,Decaf
3/1/2010,298,27,West,NV,Herbal Tea,Chamomile,Decaf
3/1/2010,367,119,West,NV,Herbal Tea,Lemon,Decaf
3/1/2010,267,102,West,NV,Herbal Tea,Mint,Decaf
3/1/2010,567,212,West,NV,Tea,Darjeeling,Regular
3/1/2010,478,148,West,NV,Tea,Earl Grey,Regular
3/1/2010,32,340,West,NV,Tea,Green Tea,Regular
3/1/2010,75,4,West,NV,Coffee,Columbian,Regular
3/1/2010,129,15,West,OR,Espresso,Caffe Latte,Regular
3/1/2010,134,32,West,OR,Espresso,Caffe Mocha,Regular
3/1/2010,325,94,West,OR,Espresso,Decaf Espresso,Decaf
3/1/2010,121,34,West,OR,Coffee,Decaf Irish Cream,Decaf
3/1/2010,92,33,West,OR,Herbal Tea,Chamomile,Decaf
3/1/2010,98,29,West,OR,Herbal Tea,Lemon,Decaf
3/1/2010,53,16,West,OR,Tea,Darjeeling,Regular
3/1/2010,210,68,West,OR,Tea,Earl Grey,Regular
3/1/2010,214,74,West,OR,Tea,Green Tea,Regular
3/1/2010,125,3,West,OR,Coffee,Amaretto,Regular
3/1/2010,149,24,West,OR,Coffee,Columbian,Regular
3/1/2010,112,35,West,WA,Espresso,Caffe Latte,Regular
3/1/2010,120,12,West,WA,Espresso,Caffe Mocha,Regular
3/1/2010,155,40,West,WA,Espresso,Decaf Espresso,Decaf
3/1/2010,227,16,West,WA,Coffee,Decaf Irish Cream,Decaf
3/1/2010,309,115,West,WA,Herbal Tea,Chamomile,Decaf
3/1/2010,82,29,West,WA,Herbal Tea,Lemon,Decaf
3/1/2010,167,62,West,WA,Tea,Darjeeling,Regular
3/1/2010,129,38,West,WA,Tea,Earl Grey,Regular
3/1/2010,150,0,West,WA,Tea,Green Tea,Regular
3/1/2010,150,48,West,WA,Coffee,Columbian,Regular
4/1/2010,223,96,Central,CO,Coffee,Amaretto,Regular
4/1/2010,178,63,Central,CO,Coffee,Columbian,Regular
4/1/2010,121,13,Central,CO,Tea,Darjeeling,Regular
4/1/2010,138,34,Central,CO,Tea,Earl Grey,Regular
4/1/2010,106,32,Central,CO,Tea,Green Tea,Regular
4/1/2010,198,84,Central,CO,Espresso,Caffe Mocha,Regular
4/1/2010,170,48,Central,CO,Espresso,Decaf Espresso,Decaf
4/1/2010,245,105,Central,CO,Coffee,Decaf Irish Cream,Decaf
4/1/2010,325,94,Central,CO,Herbal Tea,Chamomile,Decaf
4/1/2010,125,4,Central,CO,Herbal Tea,Lemon,Decaf
4/1/2010,129,29,Central,CO,Herbal Tea,Mint,Decaf
4/1/2010,456,156,Central,IL,Coffee,Columbian,Regular
4/1/2010,198,83,Central,IL,Tea,Darjeeling,Regular
4/1/2010,170,49,Central,IL,Tea,Earl Grey,Regular
4/1/2010,587,220,Central,IL,Espresso,Caffe Mocha,Regular
4/1/2010,478,149,Central,IL,Espresso,Decaf Espresso,Decaf
4/1/2010,301,116,Central,IL,Coffee,Decaf Irish Cream,Decaf
4/1/2010,223,95,Central,IL,Herbal Tea,Chamomile,Decaf
4/1/2010,178,62,Central,IL,Herbal Tea,Lemon,Decaf
4/1/2010,245,106,Central,IL,Herbal Tea,Mint,Decaf
4/1/2010,47,11,Central,IA,Coffee,Amaretto,Regular
4/1/2010,478,148,Central,IA,Tea,Darjeeling,Regular
4/1/2010,578,186,Central,IA,Tea,Earl Grey,Regular
4/1/2010,43,10,Central,IA,Espresso,Caffe Mocha,Regular
4/1/2010,43,32,Central,IA,Espresso,Decaf Espresso,Decaf
4/1/2010,61,3,Central,IA,Coffee,Columbian,Regular
4/1/2010,49,9,Central,IA,Coffee,Decaf Irish Cream,Decaf
4/1/2010,587,220,Central,IA,Herbal Tea,Chamomile,Decaf
4/1/2010,301,115,Central,IA,Herbal Tea,Lemon,Decaf
4/1/2010,88,11,Central,MO,Tea,Darjeeling,Regular
4/1/2010,65,9,Central,MO,Tea,Earl Grey,Regular
4/1/2010,79,2,Central,MO,Tea,Green Tea,Regular
4/1/2010,115,43,Central,MO,Espresso,Caffe Mocha,Regular
4/1/2010,112,44,Central,MO,Espresso,Decaf Espresso,Decaf
4/1/2010,178,35,Central,MO,Coffee,Columbian,Regular
4/1/2010,167,47,Central,MO,Coffee,Decaf Irish Cream,Decaf
4/1/2010,107,6,Central,MO,Herbal Tea,Chamomile,Decaf
4/1/2010,133,12,Central,MO,Herbal Tea,Lemon,Decaf
4/1/2010,222,73,Central,OH,Tea,Darjeeling,Regular
4/1/2010,267,97,Central,OH,Tea,Earl Grey,Regular
4/1/2010,325,93,Central,OH,Espresso,Caffe Mocha,Regular
4/1/2010,121,13,Central,OH,Espresso,Decaf Espresso,Decaf
4/1/2010,129,28,Central,OH,Coffee,Amaretto,Regular
4/1/2010,107,27,Central,OH,Coffee,Columbian,Regular
4/1/2010,125,3,Central,OH,Coffee,Decaf Irish Cream,Decaf
4/1/2010,53,16,Central,OH,Herbal Tea,Chamomile,Decaf
4/1/2010,75,26,Central,OH,Herbal Tea,Lemon,Decaf
4/1/2010,114,31,Central,WI,Tea,Darjeeling,Regular
4/1/2010,150,1,Central,WI,Tea,Earl Grey,Regular
4/1/2010,151,39,Central,WI,Espresso,Caffe Mocha,Regular
4/1/2010,103,32,Central,WI,Espresso,Decaf Espresso,Decaf
4/1/2010,127,16,Central,WI,Coffee,Amaretto,Regular
4/1/2010,227,17,Central,WI,Coffee,Columbian,Regular
4/1/2010,195,58,Central,WI,Coffee,Decaf Irish Cream,Decaf
4/1/2010,133,46,Central,WI,Herbal Tea,Chamomile,Decaf
4/1/2010,121,47,Central,WI,Herbal Tea,Lemon,Decaf
4/1/2010,115,43,East,CT,Tea,Darjeeling,Regular
4/1/2010,62,18,East,CT,Tea,Green Tea,Regular
4/1/2010,150,0,East,CT,Espresso,Caffe Mocha,Regular
4/1/2010,119,24,East,CT,Espresso,Decaf Espresso,Decaf
4/1/2010,292,107,East,CT,Coffee,Columbian,Regular
4/1/2010,178,34,East,CT,Herbal Tea,Lemon,Decaf
4/1/2010,167,46,East,CT,Herbal Tea,Mint,Decaf
4/1/2010,85,30,East,FL,Tea,Darjeeling,Regular
4/1/2010,121,47,East,FL,Tea,Green Tea,Regular
4/1/2010,227,17,East,FL,Espresso,Caffe Mocha,Regular
4/1/2010,195,58,East,FL,Espresso,Decaf Espresso,Decaf
4/1/2010,222,73,East,FL,Coffee,Columbian,Regular
4/1/2010,267,98,East,FL,Coffee,Decaf Irish Cream,Decaf
4/1/2010,103,31,East,FL,Herbal Tea,Chamomile,Decaf
4/1/2010,127,15,East,FL,Herbal Tea,Lemon,Decaf
4/1/2010,151,39,East,FL,Herbal Tea,Mint,Decaf
4/1/2010,75,26,East,MA,Tea,Darjeeling,Regular
4/1/2010,53,16,East,MA,Tea,Green Tea,Regular
4/1/2010,117,12,East,MA,Espresso,Caffe Mocha,Regular
4/1/2010,325,94,East,MA,Espresso,Regular Espresso,Regular
4/1/2010,519,397,East,MA,Coffee,Columbian,Regular
4/1/2010,121,13,East,MA,Herbal Tea,Lemon,Decaf
4/1/2010,47,12,East,NH,Tea,Darjeeling,Regular
4/1/2010,43,32,East,NH,Tea,Green Tea,Regular
4/1/2010,107,6,East,NH,Espresso,Caffe Mocha,Regular
4/1/2010,65,9,East,NH,Espresso,Regular Espresso,Regular
4/1/2010,121,33,East,NH,Coffee,Amaretto,Regular
4/1/2010,125,27,East,NH,Coffee,Columbian,Regular
4/1/2010,79,3,East,NH,Herbal Tea,Lemon,Decaf
4/1/2010,245,105,East,NY,Tea,Darjeeling,Regular
4/1/2010,223,95,East,NY,Tea,Earl Grey,Regular
4/1/2010,198,83,East,NY,Tea,Green Tea,Regular
4/1/2010,66,205,East,NY,Espresso,Caffe Mocha,Regular
4/1/2010,564,235,East,NY,Espresso,Regular Espresso,Regular
4/1/2010,712,276,East,NY,Coffee,Columbian,Regular
4/1/2010,638,247,East,NY,Herbal Tea,Lemon,Decaf
4/1/2010,189,105,East,NY,Herbal Tea,Mint,Decaf
4/1/2010,150,1,South,LA,Espresso,Caffe Latte,Regular
4/1/2010,133,45,South,LA,Espresso,Caffe Mocha,Regular
4/1/2010,114,31,South,LA,Espresso,Decaf Espresso,Decaf
4/1/2010,119,38,South,LA,Herbal Tea,Chamomile,Decaf
4/1/2010,178,35,South,LA,Herbal Tea,Lemon,Decaf
4/1/2010,86,30,South,LA,Coffee,Columbian,Regular
4/1/2010,121,48,South,LA,Coffee,Decaf Irish Cream,Decaf
4/1/2010,65,9,South,NM,Espresso,Caffe Latte,Regular
4/1/2010,107,6,South,NM,Espresso,Caffe Mocha,Regular
4/1/2010,88,12,South,NM,Espresso,Decaf Espresso,Decaf
4/1/2010,47,12,South,NM,Herbal Tea,Chamomile,Decaf
4/1/2010,61,3,South,NM,Herbal Tea,Lemon,Decaf
4/1/2010,125,27,South,NM,Coffee,Columbian,Regular
4/1/2010,133,11,South,NM,Coffee,Decaf Irish Cream,Decaf
4/1/2010,222,74,South,OK,Espresso,Decaf Espresso,Decaf
4/1/2010,267,98,South,OK,Espresso,Caffe Latte,Regular
4/1/2010,53,16,South,OK,Espresso,Caffe Mocha,Regular
4/1/2010,127,15,South,OK,Herbal Tea,Chamomile,Decaf
4/1/2010,227,16,South,OK,Herbal Tea,Lemon,Decaf
4/1/2010,106,33,South,OK,Coffee,Columbian,Regular
4/1/2010,75,25,South,OK,Coffee,Decaf Irish Cream,Decaf
4/1/2010,198,84,South,TX,Espresso,Decaf Espresso,Decaf
4/1/2010,170,48,South,TX,Espresso,Caffe Latte,Regular
4/1/2010,223,96,South,TX,Espresso,Caffe Mocha,Regular
4/1/2010,129,28,South,TX,Herbal Tea,Chamomile,Decaf
4/1/2010,107,27,South,TX,Herbal Tea,Lemon,Decaf
4/1/2010,456,161,South,TX,Coffee,Columbian,Regular
4/1/2010,178,63,South,TX,Coffee,Decaf Irish Cream,Decaf
4/1/2010,119,37,West,UT,Espresso,Caffe Mocha,Regular
4/1/2010,115,43,West,UT,Espresso,Decaf Espresso,Decaf
4/1/2010,112,43,West,UT,Espresso,Caffe Latte,Regular
4/1/2010,167,47,West,UT,Coffee,Amaretto,Regular
4/1/2010,119,25,West,UT,Coffee,Columbian,Regular
4/1/2010,178,34,West,UT,Coffee,Decaf Irish Cream,Decaf
4/1/2010,121,34,West,UT,Herbal Tea,Chamomile,Decaf
4/1/2010,125,28,West,UT,Herbal Tea,Lemon,Decaf
4/1/2010,133,11,West,UT,Herbal Tea,Mint,Decaf
4/1/2010,107,6,West,UT,Tea,Darjeeling,Regular
4/1/2010,88,11,West,UT,Tea,Earl Grey,Regular
4/1/2010,65,8,West,UT,Tea,Green Tea,Regular
4/1/2010,478,148,West,CA,Espresso,Caffe Latte,Regular
4/1/2010,298,26,West,CA,Espresso,Caffe Mocha,Regular
4/1/2010,587,220,West,CA,Espresso,Decaf Espresso,Decaf
4/1/2010,110,76,West,CA,Coffee,Amaretto,Regular
4/1/2010,712,276,West,CA,Coffee,Columbian,Regular
4/1/2010,159,141,West,CA,Coffee,Decaf Irish Cream,Decaf
4/1/2010,245,106,West,CA,Herbal Tea,Chamomile,Decaf
4/1/2010,456,162,West,CA,Herbal Tea,Lemon,Decaf
4/1/2010,178,62,West,CA,Herbal Tea,Mint,Decaf
4/1/2010,223,96,West,CA,Tea,Darjeeling,Regular
4/1/2010,198,83,West,CA,Tea,Earl Grey,Regular
4/1/2010,170,48,West,CA,Tea,Green Tea,Regular
4/1/2010,43,32,West,NV,Espresso,Caffe Latte,Regular
4/1/2010,47,11,West,NV,Espresso,Caffe Mocha,Regular
4/1/2010,43,10,West,NV,Espresso,Decaf Espresso,Decaf
4/1/2010,79,2,West,NV,Coffee,Columbian,Regular
4/1/2010,61,4,West,NV,Coffee,Decaf Irish Cream,Decaf
4/1/2010,298,27,West,NV,Herbal Tea,Chamomile,Decaf
4/1/2010,456,156,West,NV,Herbal Tea,Lemon,Decaf
4/1/2010,301,115,West,NV,Herbal Tea,Mint,Decaf
4/1/2010,587,219,West,NV,Tea,Darjeeling,Regular
4/1/2010,478,149,West,NV,Tea,Earl Grey,Regular
4/1/2010,26,365,West,NV,Tea,Green Tea,Regular
4/1/2010,121,13,West,OR,Espresso,Caffe Latte,Regular
4/1/2010,129,28,West,OR,Espresso,Caffe Mocha,Regular
4/1/2010,325,93,West,OR,Espresso,Decaf Espresso,Decaf
4/1/2010,125,3,West,OR,Coffee,Amaretto,Regular
4/1/2010,119,8,West,OR,Coffee,Columbian,Regular
4/1/2010,87,31,West,OR,Herbal Tea,Chamomile,Decaf
4/1/2010,106,32,West,OR,Herbal Tea,Lemon,Decaf
4/1/2010,53,15,West,OR,Tea,Darjeeling,Regular
4/1/2010,222,73,West,OR,Tea,Earl Grey,Regular
4/1/2010,267,98,West,OR,Tea,Green Tea,Regular
4/1/2010,107,28,West,OR,Coffee,Decaf Irish Cream,Decaf
4/1/2010,103,32,West,WA,Espresso,Caffe Latte,Regular
4/1/2010,127,15,West,WA,Espresso,Caffe Mocha,Regular
4/1/2010,151,39,West,WA,Espresso,Decaf Espresso,Decaf
4/1/2010,169,54,West,WA,Coffee,Columbian,Regular
4/1/2010,292,106,West,WA,Herbal Tea,Chamomile,Decaf
4/1/2010,86,30,West,WA,Herbal Tea,Lemon,Decaf
4/1/2010,133,45,West,WA,Tea,Darjeeling,Regular
4/1/2010,114,30,West,WA,Tea,Earl Grey,Regular
4/1/2010,150,0,West,WA,Tea,Green Tea,Regular
4/1/2010,227,17,West,WA,Coffee,Decaf Irish Cream,Decaf
5/1/2010,256,111,Central,CO,Coffee,Amaretto,Regular
5/1/2010,190,68,Central,CO,Coffee,Columbian,Regular
5/1/2010,118,12,Central,CO,Tea,Darjeeling,Regular
5/1/2010,122,27,Central,CO,Tea,Earl Grey,Regular
5/1/2010,99,30,Central,CO,Tea,Green Tea,Regular
5/1/2010,210,88,Central,CO,Espresso,Caffe Mocha,Regular
5/1/2010,160,44,Central,CO,Espresso,Decaf Espresso,Decaf
5/1/2010,256,112,Central,CO,Coffee,Decaf Irish Cream,Decaf
5/1/2010,298,83,Central,CO,Herbal Tea,Chamomile,Decaf
5/1/2010,128,3,Central,CO,Herbal Tea,Lemon,Decaf
5/1/2010,123,26,Central,CO,Herbal Tea,Mint,Decaf
5/1/2010,465,161,Central,IL,Coffee,Columbian,Regular
5/1/2010,210,88,Central,IL,Tea,Darjeeling,Regular
5/1/2010,160,44,Central,IL,Tea,Earl Grey,Regular
5/1/2010,612,230,Central,IL,Espresso,Caffe Mocha,Regular
5/1/2010,521,165,Central,IL,Espresso,Decaf Espresso,Decaf
5/1/2010,312,122,Central,IL,Coffee,Decaf Irish Cream,Decaf
5/1/2010,256,112,Central,IL,Herbal Tea,Chamomile,Decaf
5/1/2010,190,68,Central,IL,Herbal Tea,Lemon,Decaf
5/1/2010,256,112,Central,IL,Herbal Tea,Mint,Decaf
5/1/2010,49,12,Central,IA,Coffee,Amaretto,Regular
5/1/2010,521,165,Central,IA,Tea,Darjeeling,Regular
5/1/2010,589,190,Central,IA,Tea,Earl Grey,Regular
5/1/2010,49,12,Central,IA,Espresso,Caffe Mocha,Regular
5/1/2010,43,31,Central,IA,Espresso,Decaf Espresso,Decaf
5/1/2010,68,7,Central,IA,Coffee,Columbian,Regular
5/1/2010,52,11,Central,IA,Coffee,Decaf Irish Cream,Decaf
5/1/2010,612,231,Central,IA,Herbal Tea,Chamomile,Decaf
5/1/2010,312,122,Central,IA,Herbal Tea,Lemon,Decaf
5/1/2010,92,14,Central,MO,Tea,Darjeeling,Regular
5/1/2010,76,4,Central,MO,Tea,Earl Grey,Regular
5/1/2010,81,2,Central,MO,Tea,Green Tea,Regular
5/1/2010,109,41,Central,MO,Espresso,Caffe Mocha,Regular
5/1/2010,97,36,Central,MO,Espresso,Decaf Espresso,Decaf
5/1/2010,173,33,Central,MO,Coffee,Columbian,Regular
5/1/2010,148,38,Central,MO,Coffee,Decaf Irish Cream,Decaf
5/1/2010,104,8,Central,MO,Herbal Tea,Chamomile,Decaf
5/1/2010,136,15,Central,MO,Herbal Tea,Lemon,Decaf
5/1/2010,235,79,Central,OH,Tea,Darjeeling,Regular
5/1/2010,273,101,Central,OH,Tea,Earl Grey,Regular
5/1/2010,298,84,Central,OH,Espresso,Caffe Mocha,Regular
5/1/2010,118,11,Central,OH,Espresso,Decaf Espresso,Decaf
5/1/2010,123,27,Central,OH,Coffee,Amaretto,Regular
5/1/2010,103,24,Central,OH,Coffee,Columbian,Regular
5/1/2010,128,2,Central,OH,Coffee,Decaf Irish Cream,Decaf
5/1/2010,49,12,Central,OH,Herbal Tea,Chamomile,Decaf
5/1/2010,71,23,Central,OH,Herbal Tea,Lemon,Decaf
5/1/2010,110,27,Central,WI,Tea,Darjeeling,Regular
5/1/2010,154,2,Central,WI,Tea,Earl Grey,Regular
5/1/2010,170,47,Central,WI,Espresso,Caffe Mocha,Regular
5/1/2010,110,35,Central,WI,Espresso,Decaf Espresso,Decaf
5/1/2010,130,17,Central,WI,Coffee,Amaretto,Regular
5/1/2010,221,17,Central,WI,Coffee,Columbian,Regular
5/1/2010,204,62,Central,WI,Coffee,Decaf Irish Cream,Decaf
5/1/2010,130,45,Central,WI,Herbal Tea,Chamomile,Decaf
5/1/2010,130,51,Central,WI,Herbal Tea,Lemon,Decaf
5/1/2010,109,42,East,CT,Tea,Darjeeling,Regular
5/1/2010,57,17,East,CT,Tea,Green Tea,Regular
5/1/2010,154,3,East,CT,Espresso,Caffe Mocha,Regular
5/1/2010,113,22,East,CT,Espresso,Decaf Espresso,Decaf
5/1/2010,275,98,East,CT,Coffee,Columbian,Regular
5/1/2010,173,33,East,CT,Herbal Tea,Lemon,Decaf
5/1/2010,148,38,East,CT,Herbal Tea,Mint,Decaf
5/1/2010,89,32,East,FL,Tea,Darjeeling,Regular
5/1/2010,130,52,East,FL,Tea,Green Tea,Regular
5/1/2010,221,17,East,FL,Espresso,Caffe Mocha,Regular
5/1/2010,204,62,East,FL,Espresso,Decaf Espresso,Decaf
5/1/2010,235,78,East,FL,Coffee,Columbian,Regular
5/1/2010,273,100,East,FL,Coffee,Decaf Irish Cream,Decaf
5/1/2010,110,35,East,FL,Herbal Tea,Chamomile,Decaf
5/1/2010,130,17,East,FL,Herbal Tea,Lemon,Decaf
5/1/2010,170,47,East,FL,Herbal Tea,Mint,Decaf
5/1/2010,71,22,East,MA,Tea,Darjeeling,Regular
5/1/2010,49,12,East,MA,Tea,Green Tea,Regular
5/1/2010,114,16,East,MA,Espresso,Caffe Mocha,Regular
5/1/2010,298,84,East,MA,Espresso,Regular Espresso,Regular
5/1/2010,551,434,East,MA,Coffee,Columbian,Regular
5/1/2010,118,12,East,MA,Herbal Tea,Lemon,Decaf
5/1/2010,49,12,East,NH,Tea,Darjeeling,Regular
5/1/2010,43,32,East,NH,Tea,Green Tea,Regular
5/1/2010,104,7,East,NH,Espresso,Caffe Mocha,Regular
5/1/2010,76,3,East,NH,Espresso,Regular Espresso,Regular
5/1/2010,125,35,East,NH,Coffee,Amaretto,Regular
5/1/2010,132,31,East,NH,Coffee,Columbian,Regular
5/1/2010,81,1,East,NH,Herbal Tea,Lemon,Decaf
5/1/2010,256,112,East,NY,Tea,Darjeeling,Regular
5/1/2010,256,111,East,NY,Tea,Earl Grey,Regular
5/1/2010,210,89,East,NY,Tea,Green Tea,Regular
5/1/2010,69,195,East,NY,Espresso,Caffe Mocha,Regular
5/1/2010,543,187,East,NY,Espresso,Regular Espresso,Regular
5/1/2010,756,295,East,NY,Coffee,Columbian,Regular
5/1/2010,651,252,East,NY,Herbal Tea,Lemon,Decaf
5/1/2010,198,131,East,NY,Herbal Tea,Mint,Decaf
5/1/2010,110,28,South,LA,Espresso,Decaf Espresso,Decaf
5/1/2010,154,3,South,LA,Espresso,Caffe Latte,Regular
5/1/2010,130,44,South,LA,Espresso,Caffe Mocha,Regular
5/1/2010,111,35,South,LA,Herbal Tea,Chamomile,Decaf
5/1/2010,173,33,South,LA,Herbal Tea,Lemon,Decaf
5/1/2010,99,36,South,LA,Coffee,Columbian,Regular
5/1/2010,130,52,South,LA,Coffee,Decaf Irish Cream,Decaf
5/1/2010,92,14,South,NM,Espresso,Decaf Espresso,Decaf
5/1/2010,76,4,South,NM,Espresso,Caffe Latte,Regular
5/1/2010,104,7,South,NM,Espresso,Caffe Mocha,Regular
5/1/2010,49,12,South,NM,Herbal Tea,Chamomile,Decaf
5/1/2010,68,7,South,NM,Herbal Tea,Lemon,Decaf
5/1/2010,132,31,South,NM,Coffee,Columbian,Regular
5/1/2010,136,15,South,NM,Coffee,Decaf Irish Cream,Decaf
5/1/2010,235,79,South,OK,Espresso,Decaf Espresso,Decaf
5/1/2010,273,101,South,OK,Espresso,Caffe Latte,Regular
5/1/2010,49,13,South,OK,Espresso,Caffe Mocha,Regular
5/1/2010,130,17,South,OK,Herbal Tea,Chamomile,Decaf
5/1/2010,221,17,South,OK,Herbal Tea,Lemon,Decaf
5/1/2010,99,30,South,OK,Coffee,Columbian,Regular
5/1/2010,71,22,South,OK,Coffee,Decaf Irish Cream,Decaf
5/1/2010,210,88,South,TX,Espresso,Decaf Espresso,Decaf
5/1/2010,160,44,South,TX,Espresso,Caffe Latte,Regular
5/1/2010,256,112,South,TX,Espresso,Caffe Mocha,Regular
5/1/2010,123,27,South,TX,Herbal Tea,Chamomile,Decaf
5/1/2010,103,25,South,TX,Herbal Tea,Lemon,Decaf
5/1/2010,512,183,South,TX,Coffee,Columbian,Regular
5/1/2010,190,68,South,TX,Coffee,Decaf Irish Cream,Decaf
5/1/2010,97,36,West,UT,Espresso,Caffe Latte,Regular
5/1/2010,111,36,West,UT,Espresso,Caffe Mocha,Regular
5/1/2010,109,42,West,UT,Espresso,Decaf Espresso,Decaf
5/1/2010,148,38,West,UT,Coffee,Amaretto,Regular
5/1/2010,113,22,West,UT,Coffee,Columbian,Regular
5/1/2010,173,34,West,UT,Coffee,Decaf Irish Cream,Decaf
5/1/2010,125,34,West,UT,Herbal Tea,Chamomile,Decaf
